pp_0000               6.3108110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0001               6.3122110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0002               6.3136110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0003               6.3150110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0004               6.3164110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0005               6.3178110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0006               6.3192110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0007               6.3206110000E+06      1.9774840000E+06      1               1.0395886E-03
pp_0008               6.3108110000E+06      1.9760840000E+06      1               1.0395886E-03
pp_0009               6.3122110000E+06      1.9760840000E+06      1               1.0395886E-03
pp_0010               6.3136110000E+06      1.9760840000E+06      1               1.0395886E-03
pp_0011               6.3150110000E+06      1.9760840000E+06      1               1.0395885E-03
pp_0012               6.3164110000E+06      1.9760840000E+06      1               1.0395887E-03
pp_0013               6.3178110000E+06      1.9760840000E+06      1               1.0395886E-03
pp_0014               6.3192110000E+06      1.9760840000E+06      1               1.0395886E-03
pp_0015               6.3206110000E+06      1.9760840000E+06      1               1.0395886E-03
pp_0016               6.3094110000E+06      1.9746840000E+06      1               1.0395886E-03
pp_0017               6.3108110000E+06      1.9746840000E+06      1               1.0395886E-03
pp_0018               6.3122110000E+06      1.9746840000E+06      1               1.0395887E-03
pp_0019               6.3136110000E+06      1.9746840000E+06      1               1.0395885E-03
pp_0020               6.3150110000E+06      1.9746840000E+06      1               1.0395886E-03
pp_0021               6.3164110000E+06      1.9746840000E+06      1               1.0395886E-03
pp_0022               6.3178110000E+06      1.9746840000E+06      1               1.0395885E-03
pp_0023               6.3192110000E+06      1.9746840000E+06      1               1.0395886E-03
pp_0024               6.3206110000E+06      1.9746840000E+06      1               1.0395886E-03
pp_0025               6.3122110000E+06      1.9732840000E+06      1               1.0395886E-03
pp_0026               6.3136110000E+06      1.9732840000E+06      1               1.0395886E-03
pp_0027               6.3150110000E+06      1.9732840000E+06      1               1.0395886E-03
pp_0028               6.3164110000E+06      1.9732840000E+06      1               1.0395886E-03
pp_0029               6.3178110000E+06      1.9732840000E+06      1               1.0395886E-03
pp_0030               6.3192110000E+06      1.9732840000E+06      1               1.0395885E-03
pp_0031               6.3206110000E+06      1.9732840000E+06      1               1.0395886E-03
pp_0032               6.3136110000E+06      1.9718840000E+06      1               1.0395886E-03
pp_0033               6.3150110000E+06      1.9718840000E+06      1               1.0395886E-03
pp_0034               6.3164110000E+06      1.9718840000E+06      1               1.0395886E-03
pp_0035               6.3178110000E+06      1.9718840000E+06      1               1.0395885E-03
pp_0036               6.3192110000E+06      1.9718840000E+06      1               1.0395886E-03
pp_0037               6.3206110000E+06      1.9718840000E+06      1               1.0395886E-03
pp_0038               6.3136110000E+06      1.9704840000E+06      1               1.0395886E-03
pp_0039               6.3150110000E+06      1.9704840000E+06      1               1.0395886E-03
pp_0040               6.3164110000E+06      1.9704840000E+06      1               1.0395886E-03
pp_0041               6.3178110000E+06      1.9704840000E+06      1               1.0395886E-03
pp_0042               6.3192110000E+06      1.9704840000E+06      1               1.0395886E-03
pp_0043               6.3206110000E+06      1.9704840000E+06      1               1.0395886E-03
pp_0044               6.3136110000E+06      1.9690840000E+06      1               1.0395886E-03
pp_0045               6.3150110000E+06      1.9690840000E+06      1               1.0395886E-03
pp_0046               6.3164110000E+06      1.9690840000E+06      1               1.0395886E-03
pp_0047               6.3178110000E+06      1.9690840000E+06      1               1.0395886E-03
pp_0048               6.3192110000E+06      1.9690840000E+06      1               1.0395886E-03
pp_0049               6.3206110000E+06      1.9690840000E+06      1               1.0395887E-03
pp_0050               6.3136110000E+06      1.9676840000E+06      1               1.0395886E-03
pp_0051               6.3150110000E+06      1.9676840000E+06      1               1.0395886E-03
pp_0052               6.3164110000E+06      1.9676840000E+06      1               1.0395886E-03
pp_0053               6.3178110000E+06      1.9676840000E+06      1               1.0395886E-03
pp_0054               6.3192110000E+06      1.9676840000E+06      1               1.0395886E-03
pp_0055               6.3136110000E+06      1.9662840000E+06      1               1.0395886E-03
pp_0056               6.3150110000E+06      1.9662840000E+06      1               1.0395886E-03
pp_0057               6.3164110000E+06      1.9662840000E+06      1               1.0395886E-03
pp_0058               6.3178110000E+06      1.9662840000E+06      1               1.0395886E-03
pp_0059               6.3192110000E+06      1.9662840000E+06      1               1.0395886E-03
pp_0060               6.3136110000E+06      1.9648840000E+06      1               1.0395886E-03
pp_0061               6.3150110000E+06      1.9648840000E+06      1               1.0395886E-03
pp_0062               6.3164110000E+06      1.9648840000E+06      1               1.0395886E-03
pp_0063               6.3178110000E+06      1.9648840000E+06      1               1.0395886E-03
pp_0064               6.3192110000E+06      1.9648840000E+06      1               1.0395886E-03
pp_0065               6.3136110000E+06      1.9634840000E+06      1               1.0395886E-03
pp_0066               6.3150110000E+06      1.9634840000E+06      1               1.0395886E-03
pp_0067               6.3164110000E+06      1.9634840000E+06      1               1.0395886E-03
pp_0068               6.3178110000E+06      1.9634840000E+06      1               1.0395886E-03
pp_0069               6.3192110000E+06      1.9634840000E+06      1               1.0395886E-03
pp_0070               6.3136110000E+06      1.9620840000E+06      1               1.0395886E-03
pp_0071               6.3150110000E+06      1.9620840000E+06      1               1.0395887E-03
pp_0072               6.3164110000E+06      1.9620840000E+06      1               1.0395886E-03
pp_0073               6.3178110000E+06      1.9620840000E+06      1               1.0395886E-03
pp_0074               6.3192110000E+06      1.9620840000E+06      1               1.0395886E-03
pp_0075               6.3122110000E+06      1.9606840000E+06      1               1.0395886E-03
pp_0076               6.3136110000E+06      1.9606840000E+06      1               1.0395886E-03
pp_0077               6.3150110000E+06      1.9606840000E+06      1               1.0395886E-03
pp_0078               6.3164110000E+06      1.9606840000E+06      1               1.0395886E-03
pp_0079               6.3178110000E+06      1.9606840000E+06      1               1.0395886E-03
pp_0080               6.3192110000E+06      1.9606840000E+06      1               1.0395887E-03
pp_0081               6.3136110000E+06      1.9592840000E+06      1               1.0395886E-03
pp_0082               6.3150110000E+06      1.9592840000E+06      1               1.0395886E-03
pp_0083               6.3164110000E+06      1.9592840000E+06      1               1.0395886E-03
pp_0084               6.3178110000E+06      1.9592840000E+06      1               1.0395886E-03
pp_0085               6.3192110000E+06      1.9592840000E+06      1               1.0395886E-03
pp_0086               6.3136110000E+06      1.9578840000E+06      1               1.0395886E-03
pp_0087               6.3150110000E+06      1.9578840000E+06      1               1.0395886E-03
pp_0088               6.3164110000E+06      1.9578840000E+06      1               1.0395886E-03
pp_0089               6.3178110000E+06      1.9578840000E+06      1               1.0395886E-03
pp_0090               6.3192110000E+06      1.9578840000E+06      1               1.0395886E-03
pp_0091               6.3136110000E+06      1.9564840000E+06      1               1.0359698E-03
pp_0092               6.3150110000E+06      1.9564840000E+06      1               1.0367134E-03
pp_0093               6.3164110000E+06      1.9564840000E+06      1               1.0377916E-03
pp_0094               6.3178110000E+06      1.9564840000E+06      1               1.0395886E-03
pp_0095               6.3192110000E+06      1.9564840000E+06      1               1.0379000E-03
pp_0096               6.3136110000E+06      1.9550840000E+06      1               1.0113527E-03
pp_0097               6.3150110000E+06      1.9550840000E+06      1               1.0112811E-03
pp_0098               6.3164110000E+06      1.9550840000E+06      1               1.0134470E-03
pp_0099               6.3178110000E+06      1.9550840000E+06      1               1.0030705E-03
pp_0100               6.3192110000E+06      1.9550840000E+06      1               1.0118162E-03
pp_0101               6.3136110000E+06      1.9536840000E+06      1               1.0045922E-03
pp_0102               6.3150110000E+06      1.9536840000E+06      1               1.0022883E-03
pp_0103               6.3164110000E+06      1.9536840000E+06      1               1.0054695E-03
pp_0104               6.3178110000E+06      1.9536840000E+06      1               1.0059153E-03
pp_0105               6.3192110000E+06      1.9536840000E+06      1               1.0076800E-03
pp_0106               6.3066110000E+06      1.9522840000E+06      1               9.7254020E-04
pp_0107               6.3080110000E+06      1.9522840000E+06      1               9.6648344E-04
pp_0108               6.3094110000E+06      1.9522840000E+06      1               9.6311432E-04
pp_0109               6.3108110000E+06      1.9522840000E+06      1               9.8420934E-04
pp_0110               6.3122110000E+06      1.9522840000E+06      1               1.0031832E-03
pp_0111               6.3136110000E+06      1.9522840000E+06      1               1.0070135E-03
pp_0112               6.3150110000E+06      1.9522840000E+06      1               1.0046545E-03
pp_0113               6.3164110000E+06      1.9522840000E+06      1               1.0047340E-03
pp_0114               6.3178110000E+06      1.9522840000E+06      1               1.0054098E-03
pp_0115               6.3080110000E+06      1.9508840000E+06      1               9.4010419E-04
pp_0116               6.3094110000E+06      1.9508840000E+06      1               8.8959097E-04
pp_0117               6.3108110000E+06      1.9508840000E+06      1               9.3938754E-04
pp_0118               6.3122110000E+06      1.9508840000E+06      1               9.9900827E-04
pp_0119               6.3136110000E+06      1.9508840000E+06      1               1.0077203E-03
pp_0120               6.3150110000E+06      1.9508840000E+06      1               1.0051892E-03
pp_0121               6.3164110000E+06      1.9508840000E+06      1               1.0038516E-03
pp_0122               6.2982110000E+06      1.9494840000E+06      1               9.9146162E-04
pp_0123               6.2996110000E+06      1.9494840000E+06      1               9.8686901E-04
pp_0124               6.3094110000E+06      1.9494840000E+06      1               9.6082872E-04
pp_0125               6.3136110000E+06      1.9494840000E+06      1               1.0090708E-03
pp_0126               6.3150110000E+06      1.9494840000E+06      1               1.0094030E-03
pp_0127               6.2968110000E+06      1.9480840000E+06      1               9.9105031E-04
pp_0128               6.2996110000E+06      1.9480840000E+06      1               9.8803449E-04
pp_0129               6.3010110000E+06      1.9480840000E+06      1               9.8370103E-04
pp_0130               6.3024110000E+06      1.9480840000E+06      1               9.8274767E-04
pp_0131               6.3080110000E+06      1.9480840000E+06      1               1.1333445E-03
pp_0132               6.3094110000E+06      1.9480840000E+06      1               1.1408146E-03
pp_0133               6.3010110000E+06      1.9466840000E+06      1               1.0065831E-03
pp_0134               6.3024110000E+06      1.9466840000E+06      1               1.0088599E-03
pp_0135               6.3038110000E+06      1.9466840000E+06      1               1.0172161E-03
pp_0136               6.3080110000E+06      1.9466840000E+06      1               9.7985717E-04
pp_0137               6.3094110000E+06      1.9466840000E+06      1               9.8932023E-04
pp_0138               6.3024110000E+06      1.9452840000E+06      1               1.0479712E-03
pp_0139               6.3038110000E+06      1.9452840000E+06      1               1.0758196E-03
pp_0140               6.3052110000E+06      1.9452840000E+06      1               1.1328309E-03
pp_0141               6.3066110000E+06      1.9452840000E+06      1               1.2765590E-03
pp_0142               6.3080110000E+06      1.9452840000E+06      1               9.9921600E-04
pp_0143               6.3094110000E+06      1.9452840000E+06      1               9.7616105E-04
pp_0144               6.3038110000E+06      1.9438840000E+06      1               1.1184753E-03
pp_0145               6.3052110000E+06      1.9438840000E+06      1               1.0589374E-03
pp_0146               6.3066110000E+06      1.9438840000E+06      1               9.3251877E-04
pp_0147               6.3080110000E+06      1.9438840000E+06      1               1.0210554E-03
pp_0148               6.3094110000E+06      1.9438840000E+06      1               1.0202414E-03
pp_0149               6.3108110000E+06      1.9438840000E+06      1               1.0658540E-03
pp_0150               6.3052110000E+06      1.9424840000E+06      1               1.1303257E-03
pp_0151               6.3066110000E+06      1.9424840000E+06      1               1.1586397E-03
pp_0152               6.3080110000E+06      1.9424840000E+06      1               1.1682723E-03
pp_0153               6.3094110000E+06      1.9424840000E+06      1               1.3704555E-03
pp_0154               6.3108110000E+06      1.9424840000E+06      1               1.3164079E-03
