pp_0000               6.3136110000E+06      1.9774840000E+06      1              4.6689712E-07
pp_0001               6.3150110000E+06      1.9774840000E+06      1              6.8385256E-07
pp_0002               6.3164110000E+06      1.9774840000E+06      1              1.5264123E-06
pp_0003               6.3178110000E+06      1.9774840000E+06      1              3.7591222E-07
pp_0004               6.3192110000E+06      1.9774840000E+06      1              3.3944773E-07
pp_0005               6.3136110000E+06      1.9760840000E+06      1              4.6113951E-07
pp_0006               6.3150110000E+06      1.9760840000E+06      1              7.0433668E-07
pp_0007               6.3164110000E+06      1.9760840000E+06      1              1.5153396E-06
pp_0008               6.3178110000E+06      1.9760840000E+06      1              3.8827071E-07
pp_0009               6.3192110000E+06      1.9760840000E+06      1              3.3147573E-07
pp_0010               6.3136110000E+06      1.9746840000E+06      1              4.6118900E-07
pp_0011               6.3150110000E+06      1.9746840000E+06      1              7.1450651E-07
pp_0012               6.3164110000E+06      1.9746840000E+06      1              1.4237542E-06
pp_0013               6.3178110000E+06      1.9746840000E+06      1              4.0447752E-07
pp_0014               6.3136110000E+06      1.9732840000E+06      1              4.6110127E-07
pp_0015               6.3150110000E+06      1.9732840000E+06      1              5.7679374E-07
pp_0016               6.3164110000E+06      1.9732840000E+06      1              9.2576770E-07
pp_0017               6.3178110000E+06      1.9732840000E+06      1              8.4131477E-07
pp_0018               6.3150110000E+06      1.9718840000E+06      1              4.6110128E-07
pp_0019               6.3164110000E+06      1.9718840000E+06      1              6.0693799E-07
pp_0020               6.3178110000E+06      1.9718840000E+06      1              1.7560072E-06
pp_0021               6.3150110000E+06      1.9704840000E+06      1              4.6109148E-07
pp_0022               6.3164110000E+06      1.9704840000E+06      1              5.9565213E-07
pp_0023               6.3178110000E+06      1.9704840000E+06      1              1.7208625E-06
pp_0024               6.3192110000E+06      1.9704840000E+06      1              8.2778734E-07
pp_0025               6.3150110000E+06      1.9690840000E+06      1              4.6163099E-07
pp_0026               6.3164110000E+06      1.9690840000E+06      1              5.7810934E-07
pp_0027               6.3178110000E+06      1.9690840000E+06      1              1.8440529E-06
pp_0028               6.3192110000E+06      1.9690840000E+06      1              4.3843184E-07
pp_0029               6.3150110000E+06      1.9676840000E+06      1              5.0484790E-07
pp_0030               6.3164110000E+06      1.9676840000E+06      1              5.7583743E-07
pp_0031               6.3178110000E+06      1.9676840000E+06      1              2.1614122E-06
pp_0032               6.3192110000E+06      1.9676840000E+06      1              4.1386043E-07
pp_0033               6.3150110000E+06      1.9662840000E+06      1              6.4133155E-07
pp_0034               6.3164110000E+06      1.9662840000E+06      1              1.5176179E-06
pp_0035               6.3178110000E+06      1.9662840000E+06      1              4.2485676E-07
pp_0036               6.3192110000E+06      1.9662840000E+06      1              4.7069136E-07
pp_0037               6.3150110000E+06      1.9648840000E+06      1              7.0945098E-07
pp_0038               6.3164110000E+06      1.9648840000E+06      1              1.7164636E-06
pp_0039               6.3178110000E+06      1.9648840000E+06      1              7.7882426E-07
pp_0040               6.3150110000E+06      1.9634840000E+06      1              9.7594743E-07
pp_0041               6.3164110000E+06      1.9634840000E+06      1              1.8660228E-06
pp_0042               6.3178110000E+06      1.9634840000E+06      1              1.2647168E-06
pp_0043               6.3150110000E+06      1.9620840000E+06      1              1.1784360E-06
pp_0044               6.3164110000E+06      1.9620840000E+06      1              2.0462112E-06
pp_0045               6.3150110000E+06      1.9606840000E+06      1              9.4689697E-07
pp_0046               6.3164110000E+06      1.9606840000E+06      1              2.0174598E-06
pp_0047               6.3150110000E+06      1.9592840000E+06      1              6.4592710E-07
pp_0048               6.3164110000E+06      1.9592840000E+06      1              1.6562296E-06
pp_0049               6.3150110000E+06      1.9578840000E+06      1              6.9073702E-07
pp_0050               6.3164110000E+06      1.9578840000E+06      1              1.0325816E-06
pp_0051               6.3136110000E+06      1.9564840000E+06      1              1.1845495E-06
pp_0052               6.3150110000E+06      1.9564840000E+06      1              1.8956172E-06
pp_0053               6.3164110000E+06      1.9564840000E+06      1              1.8185057E-06
pp_0054               6.3150110000E+06      1.9550840000E+06      1              1.6721317E-06
pp_0055               6.3164110000E+06      1.9550840000E+06      1              9.3731950E-07
pp_0056               6.3178110000E+06      1.9550840000E+06      1              5.2959439E-07
pp_0057               6.3150110000E+06      1.9536840000E+06      1              7.3772407E-08
pp_0058               6.3164110000E+06      1.9536840000E+06      1              5.0638120E-07
pp_0059               6.3178110000E+06      1.9536840000E+06      1              4.7300657E-07
pp_0060               6.3080110000E+06      1.9522840000E+06      1              6.3657273E-07
pp_0061               6.3094110000E+06      1.9522840000E+06      1              5.3423871E-07
pp_0062               6.3108110000E+06      1.9522840000E+06      1              5.1292333E-07
pp_0063               6.3122110000E+06      1.9522840000E+06      1              4.5124577E-07
pp_0064               6.3150110000E+06      1.9522840000E+06      1              2.6272038E-08
pp_0065               6.3164110000E+06      1.9522840000E+06      1              3.8589761E-07
pp_0066               6.3094110000E+06      1.9508840000E+06      1              7.6563748E-07
pp_0067               6.3108110000E+06      1.9508840000E+06      1              6.7318459E-07
pp_0068               6.3122110000E+06      1.9508840000E+06      1              6.0867861E-07
pp_0069               6.3136110000E+06      1.9508840000E+06      1              2.3108211E-07
pp_0070               6.3150110000E+06      1.9508840000E+06      1              9.5986961E-08
pp_0071               6.2982110000E+06      1.9494840000E+06      1              7.2550134E-07
pp_0072               6.3094110000E+06      1.9494840000E+06      1              9.4090466E-07
pp_0073               6.3136110000E+06      1.9494840000E+06      1              4.1950054E-07
pp_0074               6.2996110000E+06      1.9480840000E+06      1              1.1093070E-06
pp_0075               6.3010110000E+06      1.9480840000E+06      1              1.2799525E-06
pp_0076               6.3024110000E+06      1.9480840000E+06      1              1.1217188E-06
pp_0077               6.3094110000E+06      1.9480840000E+06      1              5.3371924E-07
pp_0078               6.3024110000E+06      1.9466840000E+06      1              1.1941367E-06
pp_0079               6.3038110000E+06      1.9466840000E+06      1              1.0557634E-06
pp_0080               6.3080110000E+06      1.9466840000E+06      1              1.1781259E-06
pp_0081               6.3094110000E+06      1.9466840000E+06      1              1.8164445E-07
pp_0082               6.3038110000E+06      1.9452840000E+06      1              1.3159886E-06
pp_0083               6.3052110000E+06      1.9452840000E+06      1              1.7069426E-06
pp_0084               6.3066110000E+06      1.9452840000E+06      1              2.2898912E-06
pp_0085               6.3080110000E+06      1.9452840000E+06      1              4.9177275E-07
pp_0086               6.3094110000E+06      1.9452840000E+06      1              2.1382085E-08
pp_0087               6.3052110000E+06      1.9438840000E+06      1              9.3419632E-07
pp_0088               6.3066110000E+06      1.9438840000E+06      1              1.2873037E-06
pp_0089               6.3080110000E+06      1.9438840000E+06      1              2.2603681E-08
pp_0090               6.3094110000E+06      1.9438840000E+06      1              1.0149390E-08
pp_0091               6.3108110000E+06      1.9438840000E+06      1              1.2009332E-08
pp_0092               6.3080110000E+06      1.9424840000E+06      1              1.4125017E-08
pp_0093               6.3094110000E+06      1.9424840000E+06      1              8.1562132E-09
