0	211.0
86400	203.0
172800	196.0
259200	192.0
345600	190.0
432000	191.0
518400	188.0
604800	183.0
691200	178.0
777600	170.0
864000	165.0
950400	159.0
1036800	153.0
1123200	150.0
1209600	148.0
1296000	144.0
1382400	141.0
1468800	138.0
1555200	137.0
1641600	137.0
1728000	132.0
1814400	129.0
1900800	126.0
1987200	123.0
2073600	122.0
2160000	122.0
2246400	129.0
2332800	140.0
2419200	158.0
2505600	155.0
2592000	149.0
2678400	140.0
2764800	145.0
2851200	189.0
2937600	287.0
3024000	236.0
3110400	200.0
3196800	182.0
3283200	167.0
3369600	156.0
3456000	147.0
3542400	139.0
3628800	133.0
3715200	126.0
3801600	123.0
3888000	122.0
3974400	122.0
4060800	120.0
4147200	117.0
4233600	114.0
4320000	108.0
4406400	105.0
4492800	103.0
4579200	104.0
4665600	103.0
4752000	100.0
4838400	96.8
4924800	93.6
5011200	91.4
5097600	90.5
5184000	89.8
5270400	87.7
5356800	84.3
5443200	81.7
5529600	78.4
5616000	78.0
5702400	81.8
5788800	82.6
5875200	81.3
5961600	77.9
6048000	77.1
6134400	75.2
6220800	74.5
6307200	77.1
6393600	78.2
6480000	80.2
6566400	79.8
6652800	78.6
6739200	80.8
6825600	85.0
6912000	91.8
6998400	98.4
7084800	104.0
7171200	104.0
7257600	102.0
7344000	99.2
7430400	91.2
7516800	85.1
7603200	83.1
7689600	81.9
7776000	83.6
7862400	84.8
7948800	88.3
8035200	89.8
8121600	89.0
8208000	89.5
8294400	90.4
8380800	89.3
8467200	88.5
8553600	88.0
8640000	87.1
8726400	86.8
8812800	88.2
8899200	89.6
8985600	87.6
9072000	87.2
9158400	87.5
9244800	84.2
9331200	80.9
