0	130.0
86400	130.0
172800	129.0
259200	128.0
345600	122.0
432000	102.0
518400	99.4
604800	99.4
691200	99.7
777600	98.9
864000	97.8
950400	97.6
1036800	97.2
1123200	96.7
1209600	97.2
1296000	97.2
1382400	96.9
1468800	96.6
1555200	105.0
1641600	105.0
1728000	105.0
1814400	105.0
1900800	187.0
1987200	187.0
2073600	187.0
2160000	187.0
2246400	187.0
2332800	172.0
2419200	160.0
2505600	153.0
2592000	148.0
2678400	144.0
2764800	140.0
2851200	136.0
2937600	133.0
3024000	131.0
3110400	129.0
3196800	156.0
3283200	150.0
3369600	139.0
3456000	136.0
3542400	135.0
3628800	134.0
3715200	136.0
3801600	132.0
3888000	130.0
3974400	128.0
4060800	128.0
4147200	127.0
4233600	126.0
4320000	126.0
4406400	125.0
4492800	124.0
4579200	124.0
4665600	124.0
4752000	123.0
4838400	123.0
4924800	123.0
5011200	122.0
5097600	161.0
5184000	131.0
5270400	125.0
5356800	118.0
5443200	114.0
5529600	111.0
5616000	109.0
5702400	106.0
5788800	104.0
5875200	98.0
5961600	96.0
6048000	96.2
6134400	96.2
6220800	96.2
6307200	96.2
6393600	96.2
6480000	96.2
6566400	183.0
6652800	183.0
6739200	183.0
6825600	183.0
6912000	183.0
6998400	183.0
7084800	171.0
7171200	179.0
7257600	179.0
7344000	179.0
7430400	179.0
7516800	179.0
7603200	179.0
7689600	179.0
7776000	179.0
7862400	199.0
7948800	199.0
8035200	199.0
8121600	199.0
8208000	199.0
8294400	199.0
8380800	199.0
8467200	199.0
8553600	199.0
8640000	196.0
8726400	196.0
8812800	196.0
8899200	196.0
8985600	196.0
9072000	176.0
9158400	176.0
9244800	176.0
9331200	176.0
9417600	176.0
9504000	160.0
9590400	150.0
9676800	143.0
9763200	139.0
9849600	138.0
9936000	132.0
10022400	130.0
10108800	123.0
10195200	122.0
10281600	119.0
10368000	116.0
10454400	112.0
10540800	109.0
10627200	108.0
10713600	109.0
10800000	109.0
10886400	107.0
10972800	104.0
11059200	102.0
11145600	99.5
11232000	96.0
11318400	95.5
11404800	94.1
11491200	95.2
11577600	94.7
11664000	94.8
11750400	94.4
11836800	93.3
