485.4,570.7,626.5,610.1,577.3,603.5,593.7,560.9,531.4,459.2,406.7,400.2,410.0,459.2,541.2,541.2,488.7,498.6,505.1,472.3,423.1,439.5,449.4,462.5,485.4,472.3,475.6,485.4,449.4,406.7,377.2,344.4,344.4,360.8,321.4,275.5,255.8,242.7,246.0,272.2,291.9,301.8,318.2,344.4,360.8,364.1,360.8,357.5,351.0,334.6,321.4,282.1,265.7,246.0,232.9,226.3,242.7,278.8,301.8,282.1,259.1,239.4,239.4,275.5,285.4,255.8,226.3,209.9,190.2,170.6,105.0,78.7,82.0,78.7,85.3,85.3,88.6,78.7,85.3,85.3,78.7,75.4,75.4,82.0,85.3,82.0,78.7,78.7,82.0,75.4,75.4,72.2,82.0,91.8,91.8,88.6,78.7,75.4,75.4,82.0,82.0,72.2,78.7,78.7,72.2,95.1,98.4,101.7,91.8,95.1,98.4,101.7,98.4,101.7,108.2,105.0,105.0,111.5,108.2,101.7,105.0,105.0,111.5,114.8,111.5,108.2,121.4,134.5,134.5,144.3,137.8,127.9
452.6,488.7,528.1,564.2,567.4,557.6,541.2,521.5,455.9,406.7,413.3,452.6,442.8,485.4,574.0,593.7,524.8,505.1,537.9,528.1,505.1,492.0,455.9,446.1,472.3,495.3,531.4,534.6,485.4,416.6,396.9,377.2,377.2,387.0,354.2,318.2,295.2,255.8,249.3,272.2,288.6,341.1,341.1,351.0,360.8,354.2,344.4,331.3,324.7,324.7,324.7,305.0,291.9,265.7,229.6,226.3,252.6,275.5,269.0,255.8,259.1,239.4,282.1,328.0,314.9,262.4,206.6,196.8,196.8,183.7,118.1,88.6,88.6,82.0,82.0,85.3,88.6,78.7,78.7,88.6,85.3,85.3,78.7,82.0,85.3,82.0,78.7,78.7,75.4,72.2,75.4,72.2,75.4,82.0,88.6,88.6,78.7,75.4,85.3,85.3,78.7,59.0,72.2,75.4,75.4,88.6,105.0,105.0,95.1,95.1,101.7,105.0,105.0,105.0,108.2,111.5,108.2,108.2,105.0,101.7,105.0,105.0,105.0,105.0,111.5,111.5,111.5,121.4,127.9,144.3,150.9,154.2
406.7,442.8,492.0,531.4,567.4,606.8,597.0,537.9,462.5,423.1,439.5,472.3,495.3,544.5,610.1,613.4,554.3,531.4,583.8,570.7,547.8,544.5,501.8,459.2,472.3,531.4,567.4,577.3,544.5,508.4,475.6,459.2,429.7,383.8,357.5,357.5,347.7,295.2,301.8,291.9,298.5,357.5,370.6,364.1,364.1,347.7,354.2,341.1,328.0,301.8,321.4,321.4,301.8,272.2,232.9,232.9,272.2,291.9,269.0,262.4,282.1,262.4,262.4,288.6,278.8,239.4,177.1,150.9,154.2,157.4,101.7,88.6,85.3,82.0,82.0,82.0,82.0,82.0,82.0,88.6,85.3,82.0,82.0,78.7,78.7,75.4,72.2,75.4,75.4,75.4,72.2,68.9,72.2,78.7,82.0,82.0,78.7,82.0,85.3,85.3,78.7,59.0,68.9,72.2,78.7,95.1,105.0,101.7,95.1,101.7,101.7,105.0,105.0,101.7,101.7,114.8,108.2,108.2,101.7,98.4,98.4,98.4,108.2,105.0,111.5,111.5,114.8,121.4,124.6,134.5,167.3,183.7
400.2,462.5,518.2,505.1,518.2,577.3,603.5,564.2,442.8,433.0,472.3,534.6,600.2,633.0,656.0,646.2,603.5,583.8,603.5,610.1,580.6,570.7,547.8,485.4,485.4,531.4,557.6,567.4,551.0,534.6,524.8,485.4,465.8,387.0,351.0,347.7,337.8,314.9,334.6,318.2,285.4,321.4,354.2,370.6,357.5,354.2,351.0,351.0,328.0,298.5,291.9,295.2,295.2,272.2,229.6,246.0,269.0,282.1,236.2,236.2,232.9,209.9,196.8,213.2,216.5,180.4,173.8,164.0,131.2,114.8,98.4,88.6,82.0,85.3,82.0,82.0,82.0,88.6,85.3,82.0,85.3,85.3,82.0,75.4,75.4,78.7,72.2,82.0,82.0,75.4,68.9,62.3,59.0,65.6,72.2,72.2,75.4,85.3,88.6,85.3,75.4,68.9,68.9,75.4,72.2,85.3,95.1,91.8,95.1,95.1,98.4,98.4,101.7,101.7,98.4,101.7,108.2,98.4,98.4,101.7,101.7,101.7,105.0,98.4,98.4,105.0,111.5,127.9,144.3,154.2,167.3,196.8
360.8,439.5,518.2,495.3,455.9,498.6,534.6,508.4,419.8,403.4,492.0,574.0,682.2,715.0,738.0,708.5,642.9,623.2,633.0,642.9,606.8,597.0,564.2,528.1,518.2,531.4,551.0,567.4,560.9,534.6,501.8,478.9,472.3,387.0,337.8,321.4,314.9,328.0,347.7,324.7,305.0,301.8,331.3,347.7,354.2,347.7,337.8,344.4,314.9,311.6,308.3,285.4,275.5,252.6,252.6,275.5,275.5,255.8,206.6,203.4,206.6,216.5,206.6,193.5,144.3,134.5,150.9,160.7,121.4,111.5,85.3,82.0,82.0,85.3,88.6,91.8,88.6,91.8,91.8,88.6,88.6,82.0,75.4,75.4,85.3,85.3,85.3,85.3,91.8,85.3,78.7,65.6,65.6,65.6,68.9,75.4,78.7,82.0,85.3,78.7,72.2,72.2,78.7,75.4,78.7,85.3,82.0,78.7,91.8,91.8,98.4,98.4,95.1,88.6,91.8,101.7,95.1,88.6,101.7,98.4,108.2,101.7,108.2,108.2,108.2,108.2,111.5,118.1,137.8,144.3,157.4,177.1
357.5,387.0,459.2,472.3,429.7,436.2,455.9,429.7,403.4,423.1,492.0,554.3,695.4,767.5,797.0,777.4,708.5,665.8,665.8,669.1,629.8,593.7,564.2,547.8,544.5,534.6,541.2,567.4,567.4,534.6,501.8,465.8,449.4,360.8,334.6,328.0,337.8,324.7,373.9,360.8,328.0,298.5,298.5,321.4,337.8,331.3,321.4,324.7,321.4,321.4,314.9,282.1,265.7,262.4,275.5,295.2,282.1,255.8,223.0,226.3,249.3,255.8,255.8,229.6,170.6,141.0,111.5,124.6,114.8,105.0,85.3,85.3,88.6,88.6,88.6,91.8,91.8,88.6,91.8,85.3,78.7,82.0,82.0,72.2,82.0,78.7,78.7,85.3,85.3,82.0,88.6,75.4,72.2,72.2,68.9,68.9,75.4,75.4,82.0,82.0,72.2,65.6,82.0,78.7,82.0,88.6,82.0,85.3,91.8,91.8,88.6,91.8,98.4,95.1,101.7,101.7,95.1,98.4,98.4,98.4,98.4,98.4,105.0,108.2,108.2,105.0,111.5,111.5,114.8,121.4,134.5,137.8
351.0,373.9,416.6,439.5,416.6,406.7,406.7,410.0,449.4,488.7,554.3,597.0,718.3,780.6,833.1,803.6,757.7,724.9,715.0,692.1,656.0,606.8,587.1,567.4,544.5,544.5,541.2,524.8,541.2,524.8,498.6,446.1,419.8,383.8,393.6,423.1,406.7,344.4,334.6,334.6,324.7,305.0,272.2,298.5,328.0,308.3,311.6,308.3,321.4,324.7,301.8,288.6,278.8,265.7,265.7,282.1,272.2,239.4,242.7,259.1,298.5,295.2,288.6,262.4,180.4,167.3,127.9,108.2,101.7,91.8,88.6,88.6,88.6,91.8,91.8,88.6,88.6,85.3,85.3,85.3,78.7,85.3,88.6,78.7,88.6,82.0,82.0,82.0,82.0,78.7,75.4,78.7,72.2,82.0,78.7,75.4,68.9,62.3,68.9,78.7,65.6,65.6,82.0,88.6,78.7,82.0,82.0,85.3,88.6,91.8,91.8,88.6,88.6,98.4,101.7,95.1,88.6,98.4,95.1,91.8,98.4,105.0,111.5,108.2,101.7,101.7,108.2,108.2,114.8,121.4,121.4,124.6
410.0,416.6,433.0,436.2,416.6,403.4,429.7,436.2,495.3,544.5,662.6,715.0,777.4,843.0,865.9,839.7,816.7,770.8,728.2,711.8,679.0,639.6,603.5,574.0,551.0,531.4,521.5,495.3,485.4,478.9,455.9,433.0,436.2,433.0,442.8,475.6,455.9,377.2,347.7,321.4,305.0,291.9,278.8,305.0,328.0,314.9,305.0,301.8,314.9,321.4,301.8,298.5,298.5,291.9,265.7,272.2,265.7,249.3,262.4,288.6,354.2,357.5,341.1,334.6,213.2,187.0,167.3,134.5,114.8,101.7,91.8,91.8,88.6,88.6,85.3,88.6,88.6,91.8,91.8,82.0,82.0,78.7,85.3,88.6,85.3,85.3,85.3,85.3,82.0,75.4,72.2,78.7,78.7,82.0,82.0,82.0,75.4,68.9,68.9,75.4,68.9,75.4,85.3,88.6,72.2,78.7,82.0,75.4,82.0,88.6,91.8,85.3,82.0,88.6,91.8,88.6,91.8,91.8,95.1,88.6,91.8,98.4,111.5,111.5,98.4,105.0,114.8,114.8,111.5,118.1,121.4,127.9
459.2,442.8,455.9,469.0,446.1,442.8,442.8,442.8,515.0,577.3,692.1,754.4,826.6,885.6,905.3,885.6,856.1,790.5,754.4,738.0,705.2,665.8,629.8,597.0,580.6,544.5,515.0,482.2,465.8,462.5,433.0,439.5,475.6,482.2,498.6,505.1,498.6,436.2,390.3,344.4,305.0,272.2,272.2,295.2,314.9,308.3,308.3,301.8,305.0,308.3,311.6,314.9,301.8,301.8,301.8,301.8,272.2,272.2,262.4,288.6,354.2,377.2,377.2,364.1,265.7,226.3,193.5,154.2,127.9,111.5,91.8,85.3,88.6,91.8,91.8,85.3,88.6,95.1,95.1,88.6,98.4,85.3,85.3,88.6,85.3,91.8,82.0,78.7,75.4,82.0,78.7,82.0,82.0,82.0,82.0,75.4,78.7,78.7,75.4,72.2,62.3,72.2,85.3,85.3,62.3,65.6,85.3,82.0,85.3,85.3,88.6,82.0,82.0,82.0,91.8,98.4,95.1,91.8,88.6,91.8,85.3,88.6,105.0,101.7,95.1,101.7,111.5,118.1,118.1,121.4,114.8,134.5
492.0,469.0,478.9,475.6,472.3,492.0,518.2,498.6,511.7,544.5,636.3,701.9,783.9,846.2,925.0,902.0,882.3,836.4,803.6,747.8,728.2,705.2,669.1,629.8,593.7,570.7,541.2,505.1,508.4,498.6,459.2,478.9,515.0,541.2,547.8,541.2,518.2,478.9,469.0,396.9,351.0,282.1,265.7,259.1,298.5,311.6,308.3,305.0,305.0,305.0,305.0,308.3,291.9,291.9,308.3,295.2,246.0,232.9,223.0,239.4,321.4,370.6,400.2,383.8,285.4,226.3,173.8,170.6,160.7,108.2,111.5,95.1,95.1,95.1,91.8,91.8,95.1,88.6,85.3,85.3,85.3,88.6,88.6,85.3,85.3,95.1,85.3,82.0,85.3,78.7,82.0,78.7,78.7,78.7,82.0,82.0,85.3,78.7,78.7,72.2,68.9,68.9,82.0,82.0,72.2,75.4,82.0,85.3,85.3,82.0,82.0,82.0,82.0,82.0,88.6,101.7,105.0,98.4,95.1,88.6,95.1,95.1,105.0,108.2,108.2,105.0,108.2,114.8,114.8,131.2,121.4,121.4
